date,open,high,low,close,volume,open_interest
2024-10-18,15345.0,15620.0,15250.0,15560.0,42290.0,10928.0
2024-10-21,15560.0,15580.0,15010.0,15205.0,54958.0,9942.0
2024-10-22,15210.0,15420.0,15105.0,15395.0,26156.0,8457.0
2024-10-23,15320.0,15605.0,15305.0,15335.0,26028.0,7018.0
2024-10-24,15160.0,15200.0,14975.0,15155.0,34632.0,30325.0
2024-10-25,15140.0,15230.0,14905.0,15005.0,51113.0,31199.0
2024-10-28,14980.0,15200.0,14920.0,14950.0,45134.0,32744.0
2024-10-29,14855.0,15025.0,14695.0,14920.0,56938.0,34555.0
2024-10-30,14900.0,14940.0,14675.0,14845.0,46280.0,35066.0
2024-10-31,14815.0,14830.0,14660.0,14750.0,39604.0,36215.0
2024-11-01,14700.0,14775.0,14430.0,14505.0,60619.0,40821.0
2024-11-04,14515.0,14540.0,14205.0,14340.0,56799.0,42302.0
2024-11-05,14340.0,14400.0,14215.0,14350.0,52213.0,43979.0
2024-11-06,14320.0,14645.0,14250.0,14485.0,62507.0,41950.0
2024-11-07,14480.0,14635.0,14290.0,14385.0,61020.0,44990.0
2024-11-08,14375.0,14630.0,14000.0,14010.0,98941.0,49613.0
2024-11-11,13980.0,14140.0,13820.0,13865.0,86253.0,48782.0
2024-11-12,13825.0,13845.0,13395.0,13485.0,82315.0,53218.0
2024-11-13,13510.0,13635.0,13425.0,13570.0,63816.0,49869.0
2024-11-14,13575.0,13730.0,13155.0,13395.0,85641.0,49170.0
2024-11-15,13440.0,13460.0,13120.0,13175.0,77961.0,52096.0
2024-11-18,13225.0,13310.0,13035.0,13120.0,68988.0,52596.0
2024-11-19,13145.0,13210.0,13005.0,13140.0,67045.0,51463.0
2024-11-20,13100.0,13275.0,13045.0,13245.0,73747.0,51611.0
2024-11-21,13210.0,13330.0,13085.0,13180.0,68971.0,53153.0
2024-11-22,13200.0,13285.0,12660.0,12690.0,111373.0,58750.0
2024-11-25,12710.0,12815.0,12580.0,12770.0,106879.0,51456.0
2024-11-26,12785.0,12865.0,12655.0,12770.0,71515.0,49701.0
2024-11-27,12770.0,12960.0,12715.0,12950.0,72906.0,44324.0
2024-11-28,12945.0,12965.0,12800.0,12910.0,68296.0,39389.0
2024-11-29,12930.0,13415.0,12895.0,13345.0,223347.0,37985.0
2024-12-02,13360.0,13650.0,13285.0,13365.0,148940.0,34644.0
2024-12-03,13400.0,13750.0,13330.0,13650.0,121749.0,34170.0
2024-12-04,13640.0,13650.0,13255.0,13375.0,99582.0,32272.0
2024-12-05,13370.0,13370.0,12980.0,13100.0,117650.0,28307.0
2024-12-06,13155.0,13465.0,13100.0,13380.0,97494.0,26692.0
2024-12-09,13350.0,13420.0,13040.0,13405.0,168044.0,75567.0
2024-12-10,13520.0,13910.0,13450.0,13610.0,276339.0,77386.0
2024-12-11,13625.0,13820.0,13585.0,13810.0,200908.0,81995.0
2024-12-12,13780.0,13795.0,13465.0,13645.0,189014.0,76535.0
2024-12-13,13620.0,13660.0,13320.0,13445.0,180856.0,72517.0
2024-12-16,13455.0,13655.0,13420.0,13585.0,161345.0,76643.0
2024-12-17,13580.0,13645.0,13470.0,13550.0,115646.0,74140.0
2024-12-18,13530.0,13560.0,13305.0,13435.0,157624.0,71593.0
2024-12-19,13450.0,13640.0,13345.0,13405.0,218012.0,68949.0
2024-12-20,13405.0,13670.0,13315.0,13355.0,207170.0,70156.0
