date,open,high,low,close,volume,open_interest,∂ØÃ¨Ω·À„º€
2025-06-18,11355,11620,11355,11620,65693,58688,11515
2025-06-19,11630,11685,11520,11630,52254,58702,11605
2025-06-20,11635,11780,11440,11470,80570,58592,11590
2025-06-23,11450,11670,11345,11455,81388,58193,11465
2025-06-24,11450,11470,11020,11050,100497,56091,11190
2025-06-25,11000,11140,11000,11075,63768,52975,11065
2025-06-26,11050,11200,11005,11195,108330,36383,11090
2025-06-27,11185,11315,11135,11275,96846,33472,11210
2025-06-30,11260,11380,11195,11250,96678,28291,11270
2025-07-01,11240,11320,11075,11260,92497,27411,11220
2025-07-02,11280,11305,11110,11260,89875,27889,11230
2025-07-03,11270,11380,11145,11185,105416,28760,11270
2025-07-04,11210,11365,11195,11275,87186,27024,11270
2025-07-07,11180,11180,10880,10930,55168,35728,10965
2025-07-08,11000,11300,10900,11220,81941,34378,11130
2025-07-09,11220,11320,11200,11240,36928,33943,11245
2025-07-10,11250,11585,11195,11565,53187,35208,11420
2025-07-11,11540,11660,11510,11585,49638,39459,11585
2025-07-14,11590,11620,11490,11605,34995,41052,11545
2025-07-15,11600,11715,11415,11480,52778,40030,11550
2025-07-16,11475,11525,11355,11450,36717,41196,11420
2025-07-17,11430,11575,11400,11545,51388,44381,11480
2025-07-18,11535,11770,11535,11695,74238,43775,11675
2025-07-21,11710,12045,11685,11970,87090,44312,11895
2025-07-22,11990,12175,11920,12100,121387,49351,12025
2025-07-23,12100,12155,11820,11875,125082,48591,12000
2025-07-24,11900,12350,11855,12285,148642,48828,12055
2025-07-25,12305,12525,12145,12415,160787,49311,12320
2025-07-28,12415,12415,11860,11955,150860,45103,12125
2025-07-29,11950,11980,11710,11835,104614,41136,11855
2025-07-30,11850,11950,11740,11775,100392,39690,11835
2025-07-31,11785,11785,11460,11495,93023,34820,11580
2025-08-01,11500,11550,11380,11455,73266,33939,11475
2025-08-04,11475,11500,11315,11395,55081,31806,11405
2025-08-05,11445,11540,11405,11515,53945,30432,11460
2025-08-06,11500,11590,11450,11505,51579,28087,11510
2025-08-07,11520,11615,11430,11535,60111,26456,11505
